GpsTm=789200724,Flag=4,Longi=114.072803,Lati=22.755983,Speed=582(0.1km/h),Yaw=115(deg)
AcceSpeed(X/Y/Z)=2/-8/99 (0.01g), AngSpeed(X/Y/Z)=-38/-267/-1 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-21/102 (0.01g), AngSpeed(X/Y/Z)=148/-158/-91 (0.01deg/s)
AcceSpeed(X/Y/Z)=0/-20/103 (0.01g), AngSpeed(X/Y/Z)=123/-224/-94 (0.01deg/s)
AcceSpeed(X/Y/Z)=9/-21/97 (0.01g), AngSpeed(X/Y/Z)=123/-224/-94 (0.01deg/s)
AcceSpeed(X/Y/Z)=1/-27/100 (0.01g), AngSpeed(X/Y/Z)=123/-224/-94 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-19/97 (0.01g), AngSpeed(X/Y/Z)=123/-224/-94 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-19/103 (0.01g), AngSpeed(X/Y/Z)=123/-224/-94 (0.01deg/s)
AcceSpeed(X/Y/Z)=1/-23/106 (0.01g), AngSpeed(X/Y/Z)=123/-224/-94 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-22/99 (0.01g), AngSpeed(X/Y/Z)=110/-237/-76 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-21/98 (0.01g), AngSpeed(X/Y/Z)=110/-237/-76 (0.01deg/s)
AcceSpeed(X/Y/Z)=1/-21/104 (0.01g), AngSpeed(X/Y/Z)=110/-237/-76 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-22/100 (0.01g), AngSpeed(X/Y/Z)=110/-237/-76 (0.01deg/s)
AcceSpeed(X/Y/Z)=-1/-20/103 (0.01g), AngSpeed(X/Y/Z)=110/-237/-76 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-20/99 (0.01g), AngSpeed(X/Y/Z)=110/-237/-76 (0.01deg/s)
AcceSpeed(X/Y/Z)=11/-25/103 (0.01g), AngSpeed(X/Y/Z)=194/-261/-63 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-20/97 (0.01g), AngSpeed(X/Y/Z)=194/-261/-63 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-22/101 (0.01g), AngSpeed(X/Y/Z)=194/-261/-63 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-19/99 (0.01g), AngSpeed(X/Y/Z)=194/-261/-63 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-20/101 (0.01g), AngSpeed(X/Y/Z)=194/-261/-63 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-20/97 (0.01g), AngSpeed(X/Y/Z)=194/-261/-63 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-20/99 (0.01g), AngSpeed(X/Y/Z)=194/-261/-63 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-25/100 (0.01g), AngSpeed(X/Y/Z)=268/-203/-40 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-20/93 (0.01g), AngSpeed(X/Y/Z)=268/-203/-40 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-19/105 (0.01g), AngSpeed(X/Y/Z)=268/-203/-40 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-22/99 (0.01g), AngSpeed(X/Y/Z)=268/-203/-40 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-24/93 (0.01g), AngSpeed(X/Y/Z)=268/-203/-40 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-20/93 (0.01g), AngSpeed(X/Y/Z)=268/-203/-40 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-19/93 (0.01g), AngSpeed(X/Y/Z)=271/-220/-39 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-20/101 (0.01g), AngSpeed(X/Y/Z)=271/-220/-39 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-21/96 (0.01g), AngSpeed(X/Y/Z)=271/-220/-39 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-24/92 (0.01g), AngSpeed(X/Y/Z)=271/-220/-39 (0.01deg/s)
AcceSpeed(X/Y/Z)=0/0/0 (0.01g), AngSpeed(X/Y/Z)=271/-220/-39 (0.01deg/s)
AcceSpeed(X/Y/Z)=-2/-22/103 (0.01g), AngSpeed(X/Y/Z)=271/-220/-39 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-17/83 (0.01g), AngSpeed(X/Y/Z)=271/-220/-21 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-23/105 (0.01g), AngSpeed(X/Y/Z)=256/-218/-21 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-25/99 (0.01g), AngSpeed(X/Y/Z)=256/-218/-21 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-16/89 (0.01g), AngSpeed(X/Y/Z)=256/-218/-21 (0.01deg/s)
AcceSpeed(X/Y/Z)=0/-19/101 (0.01g), AngSpeed(X/Y/Z)=256/-218/-21 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-21/98 (0.01g), AngSpeed(X/Y/Z)=256/-218/-21 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-19/102 (0.01g), AngSpeed(X/Y/Z)=282/-284/-14 (0.01deg/s)
AcceSpeed(X/Y/Z)=11/-21/98 (0.01g), AngSpeed(X/Y/Z)=282/-284/-14 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-26/98 (0.01g), AngSpeed(X/Y/Z)=282/-284/-14 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-15/93 (0.01g), AngSpeed(X/Y/Z)=282/-284/-14 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-21/108 (0.01g), AngSpeed(X/Y/Z)=282/-284/-14 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-18/101 (0.01g), AngSpeed(X/Y/Z)=282/-284/-14 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-22/101 (0.01g), AngSpeed(X/Y/Z)=282/-284/-3 (0.01deg/s)
AcceSpeed(X/Y/Z)=13/-20/98 (0.01g), AngSpeed(X/Y/Z)=283/-310/-3 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-25/105 (0.01g), AngSpeed(X/Y/Z)=283/-310/-3 (0.01deg/s)
AcceSpeed(X/Y/Z)=9/-14/94 (0.01g), AngSpeed(X/Y/Z)=283/-310/-3 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-25/112 (0.01g), AngSpeed(X/Y/Z)=283/-310/-3 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-24/102 (0.01g), AngSpeed(X/Y/Z)=283/-310/-3 (0.01deg/s)
AcceSpeed(X/Y/Z)=9/-20/100 (0.01g), AngSpeed(X/Y/Z)=283/-310/-3 (0.01deg/s)
AcceSpeed(X/Y/Z)=11/-24/95 (0.01g), AngSpeed(X/Y/Z)=213/-308/15 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-13/94 (0.01g), AngSpeed(X/Y/Z)=213/-308/15 (0.01deg/s)
AcceSpeed(X/Y/Z)=14/-18/104 (0.01g), AngSpeed(X/Y/Z)=213/-308/15 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-25/100 (0.01g), AngSpeed(X/Y/Z)=213/-308/15 (0.01deg/s)
AcceSpeed(X/Y/Z)=9/-19/96 (0.01g), AngSpeed(X/Y/Z)=213/-308/15 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-19/101 (0.01g), AngSpeed(X/Y/Z)=213/-308/15 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-24/101 (0.01g), AngSpeed(X/Y/Z)=99/-301/42 (0.01deg/s)
AcceSpeed(X/Y/Z)=10/-15/99 (0.01g), AngSpeed(X/Y/Z)=99/-301/42 (0.01deg/s)
AcceSpeed(X/Y/Z)=11/-19/97 (0.01g), AngSpeed(X/Y/Z)=99/-301/42 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-22/90 (0.01g), AngSpeed(X/Y/Z)=99/-301/42 (0.01deg/s)
AcceSpeed(X/Y/Z)=12/-17/105 (0.01g), AngSpeed(X/Y/Z)=99/-301/42 (0.01deg/s)
AcceSpeed(X/Y/Z)=0/0/0 (0.01g), AngSpeed(X/Y/Z)=99/-301/42 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-20/95 (0.01g), AngSpeed(X/Y/Z)=99/-301/42 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-18/101 (0.01g), AngSpeed(X/Y/Z)=112/-306/62 (0.01deg/s)
AcceSpeed(X/Y/Z)=12/-22/116 (0.01g), AngSpeed(X/Y/Z)=112/-306/62 (0.01deg/s)
AcceSpeed(X/Y/Z)=11/-18/94 (0.01g), AngSpeed(X/Y/Z)=112/-306/62 (0.01deg/s)
AcceSpeed(X/Y/Z)=13/-19/95 (0.01g), AngSpeed(X/Y/Z)=112/-306/62 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-22/112 (0.01g), AngSpeed(X/Y/Z)=112/-306/62 (0.01deg/s)
GpsTm=789201037,Flag=4,Longi=114.076475,Lati=22.769362,Speed=513(0.1km/h),Yaw=48(deg)
AcceSpeed(X/Y/Z)=6/-15/93 (0.01g), AngSpeed(X/Y/Z)=112/-306/62 (0.01deg/s)
AcceSpeed(X/Y/Z)=10/-16/105 (0.01g), AngSpeed(X/Y/Z)=264/-251/73 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-22/109 (0.01g), AngSpeed(X/Y/Z)=264/-251/73 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-22/98 (0.01g), AngSpeed(X/Y/Z)=264/-251/73 (0.01deg/s)
AcceSpeed(X/Y/Z)=12/-19/100 (0.01g), AngSpeed(X/Y/Z)=264/-251/73 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-16/101 (0.01g), AngSpeed(X/Y/Z)=264/-251/73 (0.01deg/s)
AcceSpeed(X/Y/Z)=15/-17/96 (0.01g), AngSpeed(X/Y/Z)=264/-251/73 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-17/98 (0.01g), AngSpeed(X/Y/Z)=360/-234/74 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-21/96 (0.01g), AngSpeed(X/Y/Z)=360/-234/74 (0.01deg/s)
AcceSpeed(X/Y/Z)=14/-19/107 (0.01g), AngSpeed(X/Y/Z)=360/-234/74 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-19/93 (0.01g), AngSpeed(X/Y/Z)=360/-234/74 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-15/96 (0.01g), AngSpeed(X/Y/Z)=360/-234/74 (0.01deg/s)
AcceSpeed(X/Y/Z)=10/-18/106 (0.01g), AngSpeed(X/Y/Z)=360/-234/74 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-20/91 (0.01g), AngSpeed(X/Y/Z)=360/-234/74 (0.01deg/s)
AcceSpeed(X/Y/Z)=14/-16/95 (0.01g), AngSpeed(X/Y/Z)=282/-196/95 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-16/97 (0.01g), AngSpeed(X/Y/Z)=282/-196/95 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-17/97 (0.01g), AngSpeed(X/Y/Z)=282/-196/95 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-17/104 (0.01g), AngSpeed(X/Y/Z)=282/-196/95 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-19/100 (0.01g), AngSpeed(X/Y/Z)=282/-196/95 (0.01deg/s)
AcceSpeed(X/Y/Z)=10/-20/100 (0.01g), AngSpeed(X/Y/Z)=282/-196/95 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-16/97 (0.01g), AngSpeed(X/Y/Z)=210/-261/88 (0.01deg/s)
AcceSpeed(X/Y/Z)=11/-17/101 (0.01g), AngSpeed(X/Y/Z)=210/-261/88 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-21/105 (0.01g), AngSpeed(X/Y/Z)=210/-261/88 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-14/94 (0.01g), AngSpeed(X/Y/Z)=210/-261/88 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-19/109 (0.01g), AngSpeed(X/Y/Z)=210/-261/88 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-19/100 (0.01g), AngSpeed(X/Y/Z)=210/-261/88 (0.01deg/s)
AcceSpeed(X/Y/Z)=0/0/0 (0.01g), AngSpeed(X/Y/Z)=210/-261/95 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-19/109 (0.01g), AngSpeed(X/Y/Z)=176/-220/95 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-17/100 (0.01g), AngSpeed(X/Y/Z)=176/-220/95 (0.01deg/s)
AcceSpeed(X/Y/Z)=9/-18/104 (0.01g), AngSpeed(X/Y/Z)=176/-220/95 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-16/103 (0.01g), AngSpeed(X/Y/Z)=176/-220/95 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-16/96 (0.01g), AngSpeed(X/Y/Z)=176/-220/95 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-19/105 (0.01g), AngSpeed(X/Y/Z)=176/-220/95 (0.01deg/s)
AcceSpeed(X/Y/Z)=10/-18/99 (0.01g), AngSpeed(X/Y/Z)=175/-235/87 (0.01deg/s)
AcceSpeed(X/Y/Z)=12/-16/95 (0.01g), AngSpeed(X/Y/Z)=175/-235/87 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-20/105 (0.01g), AngSpeed(X/Y/Z)=175/-235/87 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-16/97 (0.01g), AngSpeed(X/Y/Z)=175/-235/87 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-14/99 (0.01g), AngSpeed(X/Y/Z)=175/-235/87 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-17/100 (0.01g), AngSpeed(X/Y/Z)=175/-235/87 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-18/104 (0.01g), AngSpeed(X/Y/Z)=205/-226/96 (0.01deg/s)
AcceSpeed(X/Y/Z)=9/-17/102 (0.01g), AngSpeed(X/Y/Z)=205/-226/96 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-19/107 (0.01g), AngSpeed(X/Y/Z)=205/-226/96 (0.01deg/s)
AcceSpeed(X/Y/Z)=9/-16/96 (0.01g), AngSpeed(X/Y/Z)=205/-226/96 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-18/96 (0.01g), AngSpeed(X/Y/Z)=205/-226/96 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-18/106 (0.01g), AngSpeed(X/Y/Z)=205/-226/96 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-15/101 (0.01g), AngSpeed(X/Y/Z)=266/-220/97 (0.01deg/s)
AcceSpeed(X/Y/Z)=12/-14/97 (0.01g), AngSpeed(X/Y/Z)=266/-220/97 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-16/91 (0.01g), AngSpeed(X/Y/Z)=266/-220/97 (0.01deg/s)
AcceSpeed(X/Y/Z)=10/-18/109 (0.01g), AngSpeed(X/Y/Z)=266/-220/97 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-14/99 (0.01g), AngSpeed(X/Y/Z)=266/-220/97 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-17/98 (0.01g), AngSpeed(X/Y/Z)=266/-220/97 (0.01deg/s)
AcceSpeed(X/Y/Z)=12/-20/103 (0.01g), AngSpeed(X/Y/Z)=291/-211/94 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-15/94 (0.01g), AngSpeed(X/Y/Z)=291/-211/94 (0.01deg/s)
AcceSpeed(X/Y/Z)=9/-17/103 (0.01g), AngSpeed(X/Y/Z)=291/-211/94 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-18/101 (0.01g), AngSpeed(X/Y/Z)=291/-211/94 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-20/105 (0.01g), AngSpeed(X/Y/Z)=291/-211/94 (0.01deg/s)
AcceSpeed(X/Y/Z)=13/-13/101 (0.01g), AngSpeed(X/Y/Z)=291/-211/94 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-20/97 (0.01g), AngSpeed(X/Y/Z)=243/-278/67 (0.01deg/s)
AcceSpeed(X/Y/Z)=10/-12/89 (0.01g), AngSpeed(X/Y/Z)=243/-278/67 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-17/107 (0.01g), AngSpeed(X/Y/Z)=243/-278/67 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-18/104 (0.01g), AngSpeed(X/Y/Z)=243/-278/67 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-15/93 (0.01g), AngSpeed(X/Y/Z)=243/-278/67 (0.01deg/s)
AcceSpeed(X/Y/Z)=11/-17/100 (0.01g), AngSpeed(X/Y/Z)=243/-278/67 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-17/105 (0.01g), AngSpeed(X/Y/Z)=243/-278/67 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-17/102 (0.01g), AngSpeed(X/Y/Z)=186/-272/67 (0.01deg/s)
AcceSpeed(X/Y/Z)=10/-18/101 (0.01g), AngSpeed(X/Y/Z)=186/-272/67 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-18/98 (0.01g), AngSpeed(X/Y/Z)=186/-272/67 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-14/103 (0.01g), AngSpeed(X/Y/Z)=186/-272/67 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-17/103 (0.01g), AngSpeed(X/Y/Z)=186/-272/67 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-13/95 (0.01g), AngSpeed(X/Y/Z)=186/-272/67 (0.01deg/s)
AcceSpeed(X/Y/Z)=9/-17/106 (0.01g), AngSpeed(X/Y/Z)=183/-237/76 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-16/97 (0.01g), AngSpeed(X/Y/Z)=183/-237/76 (0.01deg/s)
AcceSpeed(X/Y/Z)=11/-15/95 (0.01g), AngSpeed(X/Y/Z)=183/-237/76 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-17/100 (0.01g), AngSpeed(X/Y/Z)=183/-237/76 (0.01deg/s)
AcceSpeed(X/Y/Z)=0/0/0 (0.01g), AngSpeed(X/Y/Z)=183/-237/76 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-13/98 (0.01g), AngSpeed(X/Y/Z)=183/-237/76 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-14/101 (0.01g), AngSpeed(X/Y/Z)=183/-237/79 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-14/97 (0.01g), AngSpeed(X/Y/Z)=245/-248/79 (0.01deg/s)
AcceSpeed(X/Y/Z)=11/-18/97 (0.01g), AngSpeed(X/Y/Z)=245/-248/79 (0.01deg/s)
AcceSpeed(X/Y/Z)=9/-13/96 (0.01g), AngSpeed(X/Y/Z)=245/-248/79 (0.01deg/s)
GpsTm=789201038,Flag=4,Longi=114.076580,Lati=22.769447,Speed=511(0.1km/h),Yaw=48(deg)
AcceSpeed(X/Y/Z)=7/-18/101 (0.01g), AngSpeed(X/Y/Z)=245/-248/79 (0.01deg/s)
AcceSpeed(X/Y/Z)=10/-13/95 (0.01g), AngSpeed(X/Y/Z)=245/-248/79 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-12/106 (0.01g), AngSpeed(X/Y/Z)=245/-248/79 (0.01deg/s)
AcceSpeed(X/Y/Z)=9/-14/98 (0.01g), AngSpeed(X/Y/Z)=334/-213/83 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-14/93 (0.01g), AngSpeed(X/Y/Z)=334/-213/83 (0.01deg/s)
AcceSpeed(X/Y/Z)=9/-11/98 (0.01g), AngSpeed(X/Y/Z)=334/-213/83 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-18/103 (0.01g), AngSpeed(X/Y/Z)=334/-213/83 (0.01deg/s)
AcceSpeed(X/Y/Z)=10/-17/101 (0.01g), AngSpeed(X/Y/Z)=334/-213/83 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-15/98 (0.01g), AngSpeed(X/Y/Z)=334/-213/83 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-15/102 (0.01g), AngSpeed(X/Y/Z)=402/-112/94 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-16/98 (0.01g), AngSpeed(X/Y/Z)=402/-112/94 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-13/98 (0.01g), AngSpeed(X/Y/Z)=402/-112/94 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-18/102 (0.01g), AngSpeed(X/Y/Z)=402/-112/94 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-16/100 (0.01g), AngSpeed(X/Y/Z)=402/-112/94 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-13/94 (0.01g), AngSpeed(X/Y/Z)=402/-112/94 (0.01deg/s)
AcceSpeed(X/Y/Z)=10/-20/106 (0.01g), AngSpeed(X/Y/Z)=402/-112/94 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-13/97 (0.01g), AngSpeed(X/Y/Z)=341/-103/86 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-15/100 (0.01g), AngSpeed(X/Y/Z)=341/-103/86 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-14/104 (0.01g), AngSpeed(X/Y/Z)=341/-103/86 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-11/101 (0.01g), AngSpeed(X/Y/Z)=341/-103/86 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-17/105 (0.01g), AngSpeed(X/Y/Z)=341/-103/86 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-17/98 (0.01g), AngSpeed(X/Y/Z)=341/-103/86 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-13/107 (0.01g), AngSpeed(X/Y/Z)=155/-131/68 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-18/103 (0.01g), AngSpeed(X/Y/Z)=155/-131/68 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-19/109 (0.01g), AngSpeed(X/Y/Z)=155/-131/68 (0.01deg/s)
AcceSpeed(X/Y/Z)=1/-15/104 (0.01g), AngSpeed(X/Y/Z)=155/-131/68 (0.01deg/s)
AcceSpeed(X/Y/Z)=9/-17/104 (0.01g), AngSpeed(X/Y/Z)=155/-131/68 (0.01deg/s)
AcceSpeed(X/Y/Z)=0/0/0 (0.01g), AngSpeed(X/Y/Z)=155/-131/68 (0.01deg/s)
AcceSpeed(X/Y/Z)=10/-14/98 (0.01g), AngSpeed(X/Y/Z)=-10/-168/42 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-18/107 (0.01g), AngSpeed(X/Y/Z)=-10/-168/42 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-16/108 (0.01g), AngSpeed(X/Y/Z)=-10/-168/42 (0.01deg/s)
AcceSpeed(X/Y/Z)=1/-15/101 (0.01g), AngSpeed(X/Y/Z)=-10/-168/42 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-12/114 (0.01g), AngSpeed(X/Y/Z)=-10/-168/42 (0.01deg/s)
AcceSpeed(X/Y/Z)=1/-16/104 (0.01g), AngSpeed(X/Y/Z)=-10/-168/42 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-20/108 (0.01g), AngSpeed(X/Y/Z)=-10/-168/42 (0.01deg/s)
AcceSpeed(X/Y/Z)=1/-20/110 (0.01g), AngSpeed(X/Y/Z)=-39/-229/21 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-16/101 (0.01g), AngSpeed(X/Y/Z)=-39/-229/21 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-16/110 (0.01g), AngSpeed(X/Y/Z)=-39/-229/21 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-17/98 (0.01g), AngSpeed(X/Y/Z)=-39/-229/21 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-18/101 (0.01g), AngSpeed(X/Y/Z)=-39/-229/21 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-18/103 (0.01g), AngSpeed(X/Y/Z)=-39/-229/21 (0.01deg/s)
AcceSpeed(X/Y/Z)=-2/-18/103 (0.01g), AngSpeed(X/Y/Z)=56/-287/-2 (0.01deg/s)
AcceSpeed(X/Y/Z)=8/-12/98 (0.01g), AngSpeed(X/Y/Z)=56/-287/-2 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-19/109 (0.01g), AngSpeed(X/Y/Z)=56/-287/-2 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-13/96 (0.01g), AngSpeed(X/Y/Z)=56/-287/-2 (0.01deg/s)
AcceSpeed(X/Y/Z)=1/-18/103 (0.01g), AngSpeed(X/Y/Z)=56/-287/-2 (0.01deg/s)
AcceSpeed(X/Y/Z)=7/-14/94 (0.01g), AngSpeed(X/Y/Z)=56/-287/-2 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-15/104 (0.01g), AngSpeed(X/Y/Z)=56/-287/-20 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-16/91 (0.01g), AngSpeed(X/Y/Z)=219/-280/-20 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-16/103 (0.01g), AngSpeed(X/Y/Z)=219/-280/-20 (0.01deg/s)
AcceSpeed(X/Y/Z)=4/-16/99 (0.01g), AngSpeed(X/Y/Z)=219/-280/-20 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-12/93 (0.01g), AngSpeed(X/Y/Z)=219/-280/-20 (0.01deg/s)
AcceSpeed(X/Y/Z)=6/-15/96 (0.01g), AngSpeed(X/Y/Z)=219/-280/-20 (0.01deg/s)
AcceSpeed(X/Y/Z)=-3/-15/100 (0.01g), AngSpeed(X/Y/Z)=373/-225/-44 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-12/98 (0.01g), AngSpeed(X/Y/Z)=373/-225/-44 (0.01deg/s)
AcceSpeed(X/Y/Z)=5/-17/99 (0.01g), AngSpeed(X/Y/Z)=373/-225/-44 (0.01deg/s)
AcceSpeed(X/Y/Z)=0/-15/100 (0.01g), AngSpeed(X/Y/Z)=373/-225/-44 (0.01deg/s)
AcceSpeed(X/Y/Z)=1/-14/99 (0.01g), AngSpeed(X/Y/Z)=373/-225/-44 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-14/99 (0.01g), AngSpeed(X/Y/Z)=373/-225/-44 (0.01deg/s)
AcceSpeed(X/Y/Z)=0/0/0 (0.01g), AngSpeed(X/Y/Z)=373/-200/-69 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-13/100 (0.01g), AngSpeed(X/Y/Z)=446/-200/-69 (0.01deg/s)
AcceSpeed(X/Y/Z)=-1/-15/100 (0.01g), AngSpeed(X/Y/Z)=446/-200/-69 (0.01deg/s)
AcceSpeed(X/Y/Z)=0/-15/105 (0.01g), AngSpeed(X/Y/Z)=446/-200/-69 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-16/99 (0.01g), AngSpeed(X/Y/Z)=446/-200/-69 (0.01deg/s)
AcceSpeed(X/Y/Z)=1/-14/98 (0.01g), AngSpeed(X/Y/Z)=446/-200/-69 (0.01deg/s)
AcceSpeed(X/Y/Z)=2/-15/99 (0.01g), AngSpeed(X/Y/Z)=446/-200/-69 (0.01deg/s)
AcceSpeed(X/Y/Z)=0/-16/102 (0.01g), AngSpeed(X/Y/Z)=339/-167/-80 (0.01deg/s)
AcceSpeed(X/Y/Z)=3/-14/99 (0.01g), AngSpeed(X/Y/Z)=339/-167/-80 (0.01deg/s)
